terrain,metric,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,mean,median,std,min,max,skew,kurtosis,num_points
himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,salida_dem_curvProfile,0.0,0.0,0.0,0.0,9.259279263874953e-07,6.172852842583302e-07,7.098780768970797e-06,2.3456840801816548e-05,9.19755073544912e-05,0.00036296374714389813,0.0012623484063082851,0.004100317500685958,0.013793548319394517,0.0800733211460642,0.6043655032588033,0.2589190779115881,0.02807320880014247,0.006179334338068014,0.001921917732538311,0.0006123470019842635,0.00015895096069652002,3.919761555040397e-05,7.716066053229127e-06,3.086426421291651e-06,1.5432132106458255e-06,1.2345705685166604e-06,0.0,0.0,0.0,0.0,0.0,3.086426421291651e-07,8.002025654578803e-05,8.12176e-05,0.0023470185229782525,-0.032389,0.0542212,-0.10624057173337559,7.8657769992905155,3239993
himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,salida_dem_slopeGradient,0.1102324074074074,0.34165895061728396,0.3323305555555556,0.13870524691358024,0.04742067901234568,0.017219753086419754,0.00684320987654321,0.0028685185185185185,0.0012953703703703703,0.0006472222222222222,0.0003256172839506173,0.0001814814814814815,9.320987654320988e-05,5.709876543209877e-05,3.765432098765432e-05,2.5308641975308642e-05,1.4814814814814815e-05,1.419753086419753e-05,1.0802469135802469e-05,7.098765432098765e-06,4.3209876543209875e-06,1.234567901234568e-06,1.8518518518518519e-06,6.17283950617284e-07,3.08641975308642e-07,6.17283950617284e-07,3.08641975308642e-07,0.0,6.17283950617284e-07,3.08641975308642e-07,3.08641975308642e-07,3.08641975308642e-07,0.6850934265091362,0.634257,0.3639831023162642,0.0,9.59679,1.6336524384071158,7.704673086714269,3240000
himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,salida_dem_streamArea,0.38951820987654323,0.2130067901234568,0.12005432098765433,0.0981679012345679,0.05859814814814815,0.03785185185185185,0.024440740740740742,0.01637469135802469,0.010956172839506173,0.008010493827160493,0.006040740740740741,0.004378395061728395,0.0033367283950617283,0.00247962962962963,0.002013888888888889,0.0013540123456790122,0.0010564814814814814,0.0007262345679012346,0.0005324074074074074,0.0003574074074074074,0.00021975308641975308,0.00022345679012345678,0.0001080246913580247,4.0123456790123456e-05,5.9567901234567904e-05,4.722222222222222e-05,2.993827160493827e-05,9.876543209876543e-06,9.259259259259259e-07,0.0,0.0,5.864197530864198e-06,1.4455530093765427,1.31951,0.5199951004356038,1.0,7.09572,2.325390360016383,8.10194332955152,3240000
himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,salida_dem_surfaceRoughness,0.0060873456790123456,0.03802746913580247,0.07551913580246913,0.10932006172839506,0.12039537037037037,0.12019166666666667,0.10938518518518518,0.09833827160493827,0.0846108024691358,0.06931851851851852,0.05417654320987654,0.03832037037037037,0.02708364197530864,0.018387962962962964,0.012369444444444445,0.00821358024691358,0.004416049382716049,0.0024790123456790124,0.0014595679012345678,0.0007040123456790124,0.0004021604938271605,0.00022222222222222223,0.00011728395061728395,6.604938271604938e-05,5.5864197530864196e-05,4.722222222222222e-05,5.277777777777778e-05,6.728395061728395e-05,6.419753086419753e-05,5.339506172839506e-05,2.777777777777778e-05,1.9753086419753087e-05,0.1030359058470463,0.0956359,0.05166350378398598,0.00527348,0.488529,0.7748399916443399,0.8241976133981606,3240000
himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,salida_dem_tpi,0.0,0.0,0.0,3.7037037037037037e-06,1.3580246913580247e-05,2.3148148148148147e-05,4.969135802469136e-05,0.00011481481481481481,0.0015351851851851852,0.013230555555555556,0.059448456790123456,0.17587777777777777,0.3059672839506173,0.2454358024691358,0.13174413580246913,0.05229567901234568,0.011762654320987654,0.002001851851851852,0.00032993827160493824,8.796296296296296e-05,3.45679012345679e-05,2.2222222222222223e-05,1.759259259259259e-05,3.3950617283950617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029831658525788,-3.1098749999999997,69.22859503368386,-470.544,533.941,0.1798783024867517,0.4181667351536702,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_branchLength,0.06045123456790123,0.0946037037037037,0.2061074074074074,0.21910092592592592,0.15580308641975307,0.09843549382716049,0.061376543209876545,0.0375570987654321,0.023157716049382715,0.015030555555555556,0.009756172839506173,0.006439814814814815,0.004195679012345679,0.002632716049382716,0.0017873456790123458,0.0011904320987654322,0.0008722222222222223,0.0004947530864197531,0.00040401234567901236,0.00028858024691358027,0.00012037037037037037,8.703703703703704e-05,6.141975308641975e-05,2.2530864197530865e-05,1.1419753086419753e-05,1.0493827160493827e-05,1.234567901234568e-06,0.0,0.0,0.0,0.0,0.0,2.1724626892253114,1.95664,1.2861845786660377,0.0,13.7549,1.4464480379773843,4.523415318618323,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,6.17283950617284e-07,2.469135802469136e-06,1.0493827160493827e-05,4.4753086419753084e-05,0.00020216049382716048,0.0011765432098765432,0.006742283950617284,0.04145617283950617,0.778433024691358,0.16033456790123457,0.010458950617283951,0.0010074074074074074,0.00011481481481481481,1.4814814814814815e-05,6.17283950617284e-07,3.08641975308642e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.116248435592434e-05,7.13537e-05,0.0014707863509581447,-0.0267562,0.0208764,-0.8241196831386951,10.401535185943398,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_slopeGradient,0.8089169753086419,0.15399537037037037,0.030689814814814816,0.004657407407407407,0.0011101851851851852,0.0003743827160493827,0.00014876543209876544,5.771604938271605e-05,2.4074074074074074e-05,1.3580246913580247e-05,4.938271604938272e-06,2.777777777777778e-06,2.469135802469136e-06,1.234567901234568e-06,0.0,3.08641975308642e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785375052317916,0.0867694,0.18795992535163467,0.0,4.7427,2.3101929974907547,9.604961834612697,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_streamArea,0.5660734567901234,0.21334104938271606,0.0876611111111111,0.056004629629629626,0.027946913580246913,0.016520987654320987,0.010511728395061728,0.007170679012345679,0.004694135802469136,0.003366975308641975,0.0023444444444444446,0.0015768518518518519,0.000969753086419753,0.000654320987654321,0.0004660493827160494,0.00029537037037037037,0.0001830246913580247,0.00010277777777777778,5.092592592592592e-05,3.7962962962962964e-05,2.345679012345679e-05,3.3950617283950617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2638181401481479,1.1487,0.36433480769135235,1.0,5.1614,2.6951710405716827,10.823735034223233,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_surfaceRoughness,0.6248231481481481,0.12898055555555554,0.09094722222222222,0.06188765432098765,0.03858672839506173,0.023993518518518518,0.014275308641975308,0.007668827160493827,0.004807407407407408,0.0019212962962962964,0.0009126543209876544,0.0005703703703703704,0.00040555555555555554,0.00018395061728395062,3.580246913580247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000424977550915,0.006772395,0.027570496425036124,0.000231548,0.222983,1.9895495118184545,4.5408986210231275,3240000
nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,salida_dem_tpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635802469135803e-05,0.0007574074074074074,0.01876388888888889,0.7914037037037037,0.16292685185185185,0.023969753086419753,0.002030246913580247,8.179012345679012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008960978836860884,-0.827871,21.488947436178222,-183.064,191.055,1.0887979451349685,7.078659309979834,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_branchLength,0.041526234567901235,0.07063271604938272,0.17582037037037038,0.22252623456790124,0.1737503086419753,0.11553765432098766,0.07326635802469136,0.04487592592592592,0.02793148148148148,0.01858364197530864,0.012387654320987655,0.008354012345679012,0.005561419753086419,0.0034314814814814815,0.0021586419753086418,0.0013833333333333334,0.0008154320987654321,0.0005669753086419753,0.0003919753086419753,0.00015092592592592593,0.00016450617283950616,6.450617283950617e-05,1.574074074074074e-05,1.419753086419753e-05,3.7037037037037037e-06,1.3271604938271605e-05,1.3580246913580247e-05,8.333333333333334e-06,2.0679012345679014e-05,1.3271604938271605e-05,1.54320987654321e-05,0.0,2.360105255913581,2.101,1.304411590450326,0.0,16.0692,1.4133795229770085,4.3026944453748746,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_curvProfile,0.0,0.0,0.0,0.0,6.17283950617284e-07,2.1604938271604937e-06,4.012345679012345e-06,7.098765432098765e-06,1.54320987654321e-05,5.925925925925926e-05,0.0002132716049382716,0.001091358024691358,0.006426234567901234,0.04663086419753086,0.7491861111111111,0.1853037037037037,0.010000617283950618,0.0009296296296296296,9.969135802469136e-05,2.654320987654321e-05,2.777777777777778e-06,6.17283950617284e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077176955209995e-05,8.977905e-05,0.001518235463069513,-0.0320767,0.0217728,-0.8539132866648221,10.006793358485128,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_slopeGradient,0.7961203703703704,0.1709608024691358,0.02778456790123457,0.0035728395061728397,0.0009067901234567901,0.0003401234567901235,0.00014351851851851852,7.808641975308643e-05,3.888888888888889e-05,2.3148148148148147e-05,1.3580246913580247e-05,6.790123456790123e-06,4.6296296296296296e-06,3.0864197530864196e-06,1.234567901234568e-06,1.234567901234568e-06,0.0,3.08641975308642e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830043845278395,0.119659,0.18024938957196254,0.0,5.21641,2.37928987590042,13.619337341510825,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_streamArea,0.5302416666666666,0.22639104938271604,0.09521234567901235,0.060521604938271606,0.03073858024691358,0.01851604938271605,0.012085185185185185,0.008016049382716049,0.00565679012345679,0.004095987654320988,0.0028598765432098767,0.001936111111111111,0.0013632716049382717,0.0008833333333333333,0.0005824074074074075,0.00034290123456790124,0.00020092592592592593,0.00011080246913580247,7.345679012345678e-05,6.358024691358025e-05,2.345679012345679e-05,1.1419753086419753e-05,2.2530864197530865e-05,2.5e-05,2.5617283950617284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289710632750001,1.1487,0.38595781335247725,1.0,5.84634,2.6878192944540413,10.965292310315645,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_surfaceRoughness,0.5679873456790123,0.18399753086419754,0.10089259259259259,0.06150987654320988,0.03877592592592593,0.023321913580246913,0.011767592592592593,0.005782098765432099,0.0030033950617283952,0.0012111111111111112,0.0006342592592592592,0.00044074074074074073,0.00028364197530864196,0.00010246913580246913,7.098765432098765e-05,6.574074074074074e-05,5.5246913580246914e-05,3.6419753086419754e-05,2.839506172839506e-05,2.5308641975308642e-05,7.4074074074074075e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02104966476932068,0.0114058,0.025672321953067453,0.000206419,0.310408,2.046687488158588,6.102407290935577,3240000
nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,salida_dem_tpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0802469135802469e-05,0.0004101851851851852,0.02057438271604938,0.7467638888888889,0.20772592592592592,0.021949074074074076,0.002230246913580247,0.00027839506172839504,4.9074074074074075e-05,7.71604938271605e-06,3.08641975308642e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032991217561783876,-0.8130175,22.175321251522647,-161.595,314.879,1.2092638329899703,7.240026022213172,3240000
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_branchLength,0.039078086419753084,0.07071882716049382,0.17605432098765433,0.22910216049382717,0.1893351851851852,0.13090586419753086,0.08177253086419753,0.04420925925925926,0.022008641975308642,0.010199382716049383,0.004264197530864197,0.0015950617283950618,0.0005311728395061728,0.00017407407407407408,4.814814814814815e-05,3.0864197530864196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221076309635803,2.101,1.013532812098127,0.0,8.02661,0.49100931995795627,0.8994961289384675,3240000
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023180428927446802,0.0015803434901268659,0.0048388759559997805,0.9655645622788059,0.027777314786520905,7.09919927205428e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.295931811666889e-05,-7.604455e-06,0.0005780213182609928,-0.0105625,0.00450032,-4.804706423833649,58.91096761698354,3239802
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_slopeGradient,0.9970604938271604,0.0029283950617283953,1.1111111111111112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745034501590123,0.0559744,0.05061181182492608,0.0,0.736728,1.7330028971299656,4.943367118535304,3240000
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_streamArea,0.5277259259259259,0.22664475308641976,0.09923395061728395,0.06686851851851852,0.03414135802469136,0.01945925925925926,0.011346296296296297,0.006680555555555556,0.003823148148148148,0.0021280864197530864,0.0011061728395061728,0.0005432098765432099,0.00021265432098765432,6.080246913580247e-05,2.2530864197530865e-05,2.777777777777778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2740687899413576,1.1487,0.3282789437490161,1.0,4.07379,1.9049222490655278,4.902117608172819,3240000
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_surfaceRoughness,0.9952833333333333,0.004716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029913734757469165,0.002264565,0.002462825979870956,0.000136873,0.0265921,2.2994726254855173,8.836929948844926,3240000
nouvelle_aquitaine_45.0_45.5_1.0_1.5,salida_dem_tpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024679012345679013,0.700946913580247,0.2963172839506173,0.00026790123456790126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002021975140917339,0.110933,13.042108344696373,-92.8798,74.4573,-0.09389570083828126,1.5199994217575448,3240000
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_branchLength,0.0376,0.05992345679012346,0.1566,0.22116543209876544,0.19039351851851852,0.1370891975308642,0.09053240740740741,0.05309506172839506,0.0277929012345679,0.014054938271604938,0.0067898148148148145,0.0029882716049382716,0.0012021604938271604,0.0004574074074074074,0.0001984567901234568,9.320987654320988e-05,2.3765432098765433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3304601129999996,2.19737,1.074435062897121,0.0,8.77161,0.5637263654888272,1.0679654542921355,3240000
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601717282257226e-05,0.0014706829019495214,0.0027367948025967207,0.9701041609927357,0.025621202592759486,1.1141537135981222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6971451915748685e-06,2.047225e-06,0.0005255901058802033,-0.0101968,0.00492228,-3.9965039313618647,52.115202008164765,3231152
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_slopeGradient,0.9983290123456791,0.0016709876543209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07185857174224072,0.0609336,0.049175024292304706,0.0,0.564686,1.371798145022504,2.8804511560222537,3240000
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_streamArea,0.5052780864197531,0.23187962962962963,0.10416820987654321,0.07071172839506173,0.036426543209876545,0.021260802469135802,0.012766666666666667,0.00771358024691358,0.004517283950617284,0.0026314814814814816,0.0013552469135802469,0.0007330246913580247,0.0003271604938271605,0.0001441358024691358,5.648148148148148e-05,1.2037037037037037e-05,1.0802469135802469e-05,7.098765432098765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2913415315216046,1.1487,0.34201806642488275,1.0,4.46368,1.912067228843694,5.0233274852526275,3240000
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_surfaceRoughness,0.9990598765432098,0.0009401234567901235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031064817188428324,0.002717225,0.0018517907463574412,-2.13829e-13,0.020697,1.9294620673921603,6.932381351832593,3240000
nouvelle_aquitanie_45.5_46.0_1.5_2.0,salida_dem_tpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013987654320987654,0.6868824074074074,0.3115003086419753,0.00021851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004453741995706387,-0.5076375,13.732820038268141,-72.0693,71.2263,0.16581890262804053,0.6482278231106862,3240000
output_mont,salida_dem_branchLength,0.0043883432988779504,0.012264428141774305,0.08249464297232023,0.17057683900728365,0.1786941991213758,0.15460967155507885,0.11672706511326798,0.08286730576743452,0.056198027276049965,0.03890026253616143,0.02783265529408111,0.020706673769555838,0.016509439596377528,0.012696812538669737,0.008659632258264872,0.005852716974551431,0.0035402965535858044,0.002288531780253172,0.0017175932672255016,0.0007644365027985543,0.0008695465219333555,0.0003583296106868223,0.00033921869811685845,9.794342692106476e-05,4.538841735366416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187485257985376,2.79793,1.5780110437975372,0.0,13.0355,1.4587057010393625,2.8289242838761197,418609
output_mont,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7777623827656555e-06,0.0006139424661853868,0.020687711117375288,0.866093653698227,0.11192386157866825,0.0006760533771613403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9985995943284485e-05,6.593575e-05,0.0008909940830297145,-0.00871878,0.0066721,-0.7792977314488199,5.5599200661037695,418606
output_mont,salida_dem_slopeGradient,0.23759880939014688,0.433062834291666,0.24183665425253636,0.06404544575009137,0.016389996392815253,0.004882838161625765,0.0014309295786760438,0.0004538841735366416,0.0002006645819846205,7.644365027985542e-05,1.4333184427472893e-05,7.166592213736447e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114143599381236,0.477929,0.2895007634442636,0.0,3.40507,1.0884849033701804,2.9068919454369606,418609
output_mont,salida_dem_streamArea,0.40594444935488727,0.24202059678602228,0.12328927471697933,0.08509850480997781,0.046071632478040365,0.02747432568339429,0.018396642212661456,0.01229309451062925,0.008831630471394547,0.007219147223303847,0.0053462777914473885,0.004225900542033258,0.00386518206727519,0.0027519714100747955,0.0020926449264110423,0.001590983471449491,0.0009937674536381206,0.0009627122207119293,0.0007763808231547817,0.000336829834045613,0.00017438707720092019,1.4333184427472893e-05,5.9721601781137054e-05,3.822182513992771e-05,6.211046585238253e-05,6.68881939948735e-05,2.388864071245482e-06,0.0,0.0,0.0,0.0,0.0,1.4095107248769139,1.24573,0.503744946724513,1.0,6.12408,2.6399826771637374,9.768122214456604,418609
output_mont,salida_dem_surfaceRoughness,0.015150175939838847,0.03810238193636544,0.049817371341753285,0.08666559964071484,0.1284348879264421,0.16072277471339602,0.16906946577832774,0.13785179009529178,0.0862379929719619,0.05720612791411556,0.03217083244746291,0.017419596807522055,0.010250615729714363,0.005174279578317714,0.003509241320659613,0.0019612574024925407,0.0002556084556232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09440915192791365,0.0934527,0.03901978621774031,0.00095339,0.254333,0.3429764248902413,0.40431401405057965,418609
output_mont,salida_dem_tpi,2.8666368854945786e-05,0.00032727437776063106,0.0005470498723152154,0.0013903188894648707,0.004381176706664214,0.009266403732361225,0.022904428715101684,0.040651299900384366,0.05838861562938207,0.0734384592782286,0.09082461198875323,0.11107501272070118,0.1146368090509282,0.10787632372930347,0.09690904877821548,0.07948706310662217,0.06285579144261112,0.04596891132297681,0.03177428101163616,0.02058961943006481,0.01236714929683786,0.006970705359894316,0.003736183407427934,0.0018919803444264218,0.0009292681237144926,0.0003989402998979955,0.00019110912569963857,9.794342692106476e-05,4.777728142490964e-05,2.149977664120934e-05,1.9110912569963855e-05,7.166592213736447e-06,0.2658629374250388,-6.86454,179.81518196804473,-658.325,976.818,0.21906050149270043,0.0045297518563738315,418609
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_branchLength,0.09218888888888889,0.15546327160493828,0.2971237654320988,0.23883487654320987,0.1322895061728395,0.056966666666666665,0.019810493827160495,0.005342283950617284,0.0014608024691358024,0.00040864197530864196,9.537037037037038e-05,1.54320987654321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5934645869753088,1.55377,0.7833324058694109,0.0,6.06622,0.038228369491121635,0.6296242851495033,3240000
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037037037e-06,9.012345679012346e-05,0.0018919753086419752,0.014878086419753087,0.8817922839506173,0.10034783950617283,0.000990432098765432,5.555555555555556e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1867936029956895e-05,3.61312e-05,0.0008985015881603177,-0.0131573,0.00828875,-1.0561468664077305,10.076882241807159,3240000
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_slopeGradient,0.9771354938271605,0.021328703703703704,0.001512962962962963,2.2839506172839506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07661391530830246,0.0547992,0.07538185482127743,0.0,1.14725,3.197181461011042,15.112229592375602,3240000
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_streamArea,0.6541796296296296,0.19492962962962962,0.07066666666666667,0.04374043209876543,0.020164506172839505,0.009851543209876544,0.00431604938271605,0.0014799382716049383,0.00044382716049382715,0.00014382716049382715,5.987654320987654e-05,1.604938271604938e-05,6.172839506172839e-06,9.259259259259259e-07,9.259259259259259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183805852740741,1.1487,0.246662822333269,1.0,3.86188,1.8718441838417637,4.4077215713337266,3240000
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_surfaceRoughness,0.9353552469135803,0.03611327160493827,0.021548456790123457,0.0066632716049382715,0.00031975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881191831730865,0.00261654,0.007662690168848494,0.000294598,0.0708879,3.831055005112237,16.321713427408056,3240000
sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,salida_dem_tpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009092592592592593,0.8518827160493827,0.14580123456790123,0.001406172839506173,6.17283950617284e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004551582269813533,-0.244303,8.452426482653276,-73.1492,110.377,1.1117541656576222,12.85512919629629,3240000
sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,salida_dem_branchLength,0.13567592592592592,0.216554012345679,0.34770802469135803,0.1889212962962963,0.07288981481481481,0.02681574074074074,0.008953703703703703,0.0020614197530864197,0.00038765432098765434,3.148148148148148e-05,9.259259259259259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339848842635802,1.41421,0.7254963879727165,0.0,5.30492,-0.006168733399150426,0.5346713659025881,3240000
sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,salida_dem_curvProfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08641975308642e-07,4.290123456790124e-05,0.0024648148148148146,0.011422530864197531,0.9240117283950617,0.061657716049382714,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362776973460847e-05,2.18083e-05,0.0007808079091305827,-0.0116588,0.00714519,-2.154563017686535,21.477308273059066,3240000
sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,salida_dem_slopeGradient,0.9853231481481481,0.014407407407407407,0.00026944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056412492863055566,0.0399185,0.06109950086290156,0.0,0.83377,3.5727020858791594,17.308167685437986,3240000
